method,task_id,seed,state,collision,min_clearance,terminal_goal_error,state_json
L05_REPLACE,0,0,x_before_terminal,1.0,-0.032928648901742484,0.5719381192492302,"[[1.2590785026550293,-1.1487067937850952,-1.622023582458496,-0.7694151401519775,-0.6747686862945557,0.7328536510467529,1.0267512798309326],[1.3415915966033936,-1.1893398761749268,-1.32863450050354,-1.0324928760528564,-0.32230889797210693,0.8745403289794922,1.074265956878662],[1.5655373334884644,-0.8357404470443726,-1.3333030939102173,-0.664323091506958,-0.41665732860565186,0.9922193884849548,1.0378704071044922],[1.1743403673171997,-1.0121160745620728,-1.5427850484848022,-0.866856575012207,-0.5928109884262085,1.1347227096557617,1.2445120811462402],[1.3632861375808716,-0.9374337792396545,-1.2483969926834106,-0.9840922951698303,-0.626272976398468,0.8780338764190674,1.0366129875183105],[1.2384835481643677,-0.8256410956382751,-1.5201281309127808,-0.9581266641616821,-0.2897146940231323,0.9568400382995605,1.2733235359191895],[1.5757347345352173,-0.5098251104354858,-1.6490569114685059,-0.9900100827217102,-0.6484187841415405,0.8838511109352112,1.2271753549575806],[1.3974049091339111,-0.4481737017631531,-1.7123631238937378,-1.1124963760375977,-0.5169328451156616,1.0581183433532715,1.3867570161819458],[1.2802066802978516,-0.42929506301879883,-1.8620412349700928,-1.2053253650665283,-0.2243693470954895,1.1133583784103394,1.4517197608947754],[1.2378051280975342,-0.2748287618160248,-1.9802201986312866,-1.2901520729064941,-0.32665687799453735,1.0029751062393188,1.4778555631637573],[1.5222675800323486,-0.21402157843112946,-1.9809045791625977,-1.5853610038757324,0.05419105291366577,0.9761438369750977,1.5939390659332275],[1.4716644287109375,0.01025911420583725,-1.9691954851150513,-1.628178596496582,0.17887306213378906,0.7836907505989075,1.6792658567428589],[1.5220905542373657,0.2728489637374878,-1.8940774202346802,-1.6030161380767822,0.22667738795280457,1.188240885734558,1.8383843898773193],[1.809323787689209,0.20885246992111206,-1.80350661277771,-1.4950993061065674,0.15864717960357666,1.225078821182251,1.5712913274765015],[1.4699718952178955,0.2359635978937149,-1.8283720016479492,-1.6832457780838013,0.5005344152450562,1.365828514099121,1.6314600706100464],[1.6852017641067505,0.4769863486289978,-1.9558030366897583,-1.5755789279937744,0.429878830909729,0.9926062822341919,1.8909369707107544]]"
L05_REPLACE,0,0,x1_raw,0.0,0.06403613730309439,0.4641770399881284,"[[1.6317167282104492,-1.285441517829895,-1.4729684591293335,-0.9335256218910217,-0.7628006339073181,0.9288722276687622,1.3082489967346191],[1.6175740957260132,-1.2087939977645874,-1.5162523984909058,-0.9272316098213196,-0.7262464761734009,0.9710221886634827,1.3060860633850098],[1.6256223917007446,-1.1317251920700073,-1.567063331604004,-1.0037195682525635,-0.6971343159675598,1.0113266706466675,1.3200486898422241],[1.622585654258728,-1.0080995559692383,-1.6219433546066284,-1.0505808591842651,-0.6429663896560669,1.024580717086792,1.3485733270645142],[1.6216635704040527,-0.8857092261314392,-1.7094252109527588,-1.1416629552841187,-0.605091392993927,1.095786213874817,1.375455617904663],[1.597888708114624,-0.75913006067276,-1.7959078550338745,-1.2576584815979004,-0.5609256029129028,1.1214138269424438,1.4140058755874634],[1.5898501873016357,-0.629084587097168,-1.9151850938796997,-1.3669288158416748,-0.5061692595481873,1.1601754426956177,1.4692723751068115],[1.5781888961791992,-0.5026482939720154,-2.0102055072784424,-1.4931914806365967,-0.4325827360153198,1.192841649055481,1.5318243503570557],[1.584662914276123,-0.36639294028282166,-2.1064255237579346,-1.6011682748794556,-0.3441089391708374,1.2274035215377808,1.613932728767395],[1.608934998512268,-0.2254599630832672,-2.179429054260254,-1.7146891355514526,-0.24802954494953156,1.264042854309082,1.6827141046524048],[1.6412489414215088,-0.09653784334659576,-2.230685234069824,-1.8039600849151611,-0.1308654248714447,1.3048226833343506,1.77069890499115],[1.6768817901611328,0.0411568209528923,-2.267361879348755,-1.8721928596496582,-0.012371808290481567,1.3576107025146484,1.8638697862625122],[1.7321311235427856,0.18634656071662903,-2.2712628841400146,-1.9088774919509888,0.14737051725387573,1.3674246072769165,1.9561851024627686],[1.7738165855407715,0.34906435012817383,-2.279686212539673,-1.9120445251464844,0.2891802191734314,1.421062707901001,2.070373773574829],[1.817220687866211,0.50026535987854,-2.227362632751465,-1.9176325798034668,0.4711165726184845,1.4546871185302734,2.1663639545440674],[1.8416826725006104,0.6322508454322815,-2.237062931060791,-1.8960187435150146,0.6015675067901611,1.4874955415725708,2.2767255306243896]]"
L05_REPLACE,0,0,z_star,0.0,0.038542078619951,0.41733556425418905,"[[1.6160175195260496,-1.2368052307386248,-1.476011754453121,-0.9114414240684908,-0.7484511508718581,0.9647760773031727,1.2710134269671303],[1.6156932943377478,-1.2361747682508637,-1.4766376214214556,-0.9120585516203527,-0.7478590951722411,0.9650790339871251,1.2716087907508502],[1.6118339634934895,-1.227458830160943,-1.4851723720636705,-0.9206418242334098,-0.7402335265767969,0.9695323917207587,1.2790763660411035],[1.6044071397904085,-1.1964333153499296,-1.5148082891077719,-0.9505219010614538,-0.7183828554816449,0.9866850072408516,1.2990755160249063],[1.5930508615791312,-1.129699470842973,-1.5752958366113472,-1.0088115158350033,-0.6758444535575275,1.017057607291821,1.3365519891163304],[1.5793774831863472,-1.0270997141970712,-1.6656977087689921,-1.0955454940135743,-0.6114740621875522,1.0599578139639934,1.3922149497826253],[1.5693513062656559,-0.901606298196576,-1.7749422865636046,-1.2038134205754234,-0.5243840207680688,1.114718397286554,1.463556059211167],[1.569498157428153,-0.7668835794200972,-1.8891066515794697,-1.3207401858373455,-0.4100016622723078,1.1808058910574148,1.550973546344666],[1.5828599144184126,-0.631026754837466,-1.994159417223196,-1.4399190310903764,-0.2729204689234826,1.257033689590508,1.649052320156496],[1.6124006920579796,-0.4957712985857332,-2.076683264759905,-1.5565845480540828,-0.12308506374116483,1.3349791165146463,1.748797424485641],[1.6643380997128048,-0.36054613576054206,-2.12436795672288,-1.6695888984917309,0.02753336692670988,1.4085354207937781,1.8396126096145164],[1.7344236028426043,-0.2299570235972906,-2.1343495511776123,-1.776855172744252,0.16613513076766362,1.4727706750130354,1.919184312265768],[1.8112084107396635,-0.11498149829667742,-2.115912715403293,-1.86686417160026,0.28032347248338485,1.525489389307809,1.9860473739840447],[1.8813415101522435,-0.026587902911252292,-2.0812214137295615,-1.9294870827893107,0.36765824790718427,1.5621117667543227,2.032315193367134],[1.9319081289474065,0.03203574904161399,-2.043001249117605,-1.9631888784529072,0.429408186495573,1.583150307419189,2.059999975066799],[1.9622858950089646,0.06927846135186233,-2.0114716932854955,-1.9772941472775811,0.4696103579960753,1.5926451237870214,2.074438514130432]]"
L05_REPLACE,0,0,hypothetical_l1_residual,0.0,0.03854207587586499,0.41733558079901073,"[[1.616017460823059,-1.2368052005767822,-1.4760117530822754,-0.911441445350647,-0.7484511733055115,0.9647760987281799,1.2710134983062744],[1.6156933307647705,-1.2361748218536377,-1.476637601852417,-0.9120585322380066,-0.7478591203689575,0.9650790095329285,1.271608829498291],[1.611833930015564,-1.2274588346481323,-1.4851723909378052,-0.9206418991088867,-0.7402335405349731,0.969532310962677,1.279076337814331],[1.6044071912765503,-1.1964333057403564,-1.5148082971572876,-0.9505219459533691,-0.7183828353881836,0.9866849780082703,1.2990754842758179],[1.5930508375167847,-1.129699468612671,-1.5752958059310913,-1.0088114738464355,-0.6758444309234619,1.0170576572418213,1.3365519046783447],[1.57937753200531,-1.0270997285842896,-1.665697693824768,-1.0955454111099243,-0.6114740371704102,1.0599578619003296,1.3922148942947388],[1.569351315498352,-0.9016063213348389,-1.7749422788619995,-1.2038134336471558,-0.5243840217590332,1.1147184371948242,1.4635560512542725],[1.569498062133789,-0.7668835520744324,-1.8891067504882812,-1.3207402229309082,-0.410001665353775,1.1808059215545654,1.5509735345840454],[1.582859754562378,-0.6310267448425293,-1.9941593408584595,-1.4399189949035645,-0.2729204595088959,1.2570337057113647,1.6490522623062134],[1.6124006509780884,-0.49577128887176514,-2.076683282852173,-1.5565845966339111,-0.12308505177497864,1.3349790573120117,1.7487974166870117],[1.6643381118774414,-0.36054617166519165,-2.1243679523468018,-1.6695888042449951,0.027533385902643204,1.4085352420806885,1.839612603187561],[1.7344236373901367,-0.22995704412460327,-2.1343495845794678,-1.776855230331421,0.16613514721393585,1.4727706909179688,1.9191843271255493],[1.8112083673477173,-0.11498147249221802,-2.115912675857544,-1.8668642044067383,0.28032347559928894,1.525489330291748,1.986047387123108],[1.8813414573669434,-0.026587918400764465,-2.081221342086792,-1.9294871091842651,0.36765825748443604,1.562111735343933,2.032315254211426],[1.931908130645752,0.0320357084274292,-2.043001174926758,-1.963188886642456,0.4294081926345825,1.5831502676010132,2.059999942779541],[1.9622858762741089,0.06927844882011414,-2.011471748352051,-1.9772942066192627,0.4696103632450104,1.5926451683044434,2.0744385719299316]]"
L05_REPLACE,0,0,hypothetical_l05_residual,0.0,0.0426355492335191,0.4320710459588303,"[[1.623867154121399,-1.2611234188079834,-1.4744901657104492,-0.922483503818512,-0.7556259036064148,0.9468241930007935,1.2896312475204468],[1.616633653640747,-1.2224844694137573,-1.4964450597763062,-0.9196450710296631,-0.7370527982711792,0.9680505990982056,1.2888474464416504],[1.6187281608581543,-1.1795920133590698,-1.5261179208755493,-0.9621807336807251,-0.7186839580535889,0.9904294610023499,1.2995624542236328],[1.6134964227676392,-1.1022664308547974,-1.568375825881958,-1.000551462173462,-0.6806746125221252,1.0056328773498535,1.323824405670166],[1.6073572635650635,-1.0077043771743774,-1.6423604488372803,-1.0752372741699219,-0.6404679417610168,1.0564218759536743,1.356003761291504],[1.5886330604553223,-0.8931149244308472,-1.7308027744293213,-1.1766018867492676,-0.5861997604370117,1.0906858444213867,1.403110384941101],[1.5796006917953491,-0.7653455138206482,-1.8450636863708496,-1.2853710651397705,-0.5152766108512878,1.1374468803405762,1.466414213180542],[1.5738434791564941,-0.6347659230232239,-1.9496561288833618,-1.4069658517837524,-0.4212922155857086,1.186823844909668,1.5413988828659058],[1.5837613344192505,-0.49870985746383667,-2.050292491912842,-1.5205435752868652,-0.30851471424102783,1.2422186136245728,1.6314924955368042],[1.6106678247451782,-0.36061564087867737,-2.128056287765503,-1.635636806488037,-0.1855573058128357,1.2995109558105469,1.7157557010650635],[1.6527936458587646,-0.2285420000553131,-2.1775264739990234,-1.7367744445800781,-0.0516660138964653,1.3566789627075195,1.8051557540893555],[1.7056527137756348,-0.09440010786056519,-2.2008557319641113,-1.824524164199829,0.07688166946172714,1.4151906967163086,1.8915270566940308],[1.7716697454452515,0.035682544112205505,-2.1935877799987793,-1.8878709077835083,0.21384699642658234,1.446457028388977,1.9711161851882935],[1.8275790214538574,0.16123822331428528,-2.1804537773132324,-1.9207658767700195,0.3284192681312561,1.4915872812271118,2.051344394683838],[1.8745644092559814,0.2661505341529846,-2.1351819038391113,-1.9404107332229614,0.4502623975276947,1.5189186334609985,2.1131820678710938],[1.9019842147827148,0.3507646322250366,-2.124267339706421,-1.9366564750671387,0.5355889201164246,1.5400702953338623,2.17558217048645]]"
L05_NO_REPLACE,0,0,x_before_terminal,1.0,-0.032928648901742484,0.5719381192492302,"[[1.2590785026550293,-1.1487067937850952,-1.622023582458496,-0.7694151401519775,-0.6747686862945557,0.7328536510467529,1.0267512798309326],[1.3415915966033936,-1.1893398761749268,-1.32863450050354,-1.0324928760528564,-0.32230889797210693,0.8745403289794922,1.074265956878662],[1.5655373334884644,-0.8357404470443726,-1.3333030939102173,-0.664323091506958,-0.41665732860565186,0.9922193884849548,1.0378704071044922],[1.1743403673171997,-1.0121160745620728,-1.5427850484848022,-0.866856575012207,-0.5928109884262085,1.1347227096557617,1.2445120811462402],[1.3632861375808716,-0.9374337792396545,-1.2483969926834106,-0.9840922951698303,-0.626272976398468,0.8780338764190674,1.0366129875183105],[1.2384835481643677,-0.8256410956382751,-1.5201281309127808,-0.9581266641616821,-0.2897146940231323,0.9568400382995605,1.2733235359191895],[1.5757347345352173,-0.5098251104354858,-1.6490569114685059,-0.9900100827217102,-0.6484187841415405,0.8838511109352112,1.2271753549575806],[1.3974049091339111,-0.4481737017631531,-1.7123631238937378,-1.1124963760375977,-0.5169328451156616,1.0581183433532715,1.3867570161819458],[1.2802066802978516,-0.42929506301879883,-1.8620412349700928,-1.2053253650665283,-0.2243693470954895,1.1133583784103394,1.4517197608947754],[1.2378051280975342,-0.2748287618160248,-1.9802201986312866,-1.2901520729064941,-0.32665687799453735,1.0029751062393188,1.4778555631637573],[1.5222675800323486,-0.21402157843112946,-1.9809045791625977,-1.5853610038757324,0.05419105291366577,0.9761438369750977,1.5939390659332275],[1.4716644287109375,0.01025911420583725,-1.9691954851150513,-1.628178596496582,0.17887306213378906,0.7836907505989075,1.6792658567428589],[1.5220905542373657,0.2728489637374878,-1.8940774202346802,-1.6030161380767822,0.22667738795280457,1.188240885734558,1.8383843898773193],[1.809323787689209,0.20885246992111206,-1.80350661277771,-1.4950993061065674,0.15864717960357666,1.225078821182251,1.5712913274765015],[1.4699718952178955,0.2359635978937149,-1.8283720016479492,-1.6832457780838013,0.5005344152450562,1.365828514099121,1.6314600706100464],[1.6852017641067505,0.4769863486289978,-1.9558030366897583,-1.5755789279937744,0.429878830909729,0.9926062822341919,1.8909369707107544]]"
L05_NO_REPLACE,0,0,x1_raw,0.0,0.06403613730309439,0.4641770399881284,"[[1.6317167282104492,-1.285441517829895,-1.4729684591293335,-0.9335256218910217,-0.7628006339073181,0.9288722276687622,1.3082489967346191],[1.6175740957260132,-1.2087939977645874,-1.5162523984909058,-0.9272316098213196,-0.7262464761734009,0.9710221886634827,1.3060860633850098],[1.6256223917007446,-1.1317251920700073,-1.567063331604004,-1.0037195682525635,-0.6971343159675598,1.0113266706466675,1.3200486898422241],[1.622585654258728,-1.0080995559692383,-1.6219433546066284,-1.0505808591842651,-0.6429663896560669,1.024580717086792,1.3485733270645142],[1.6216635704040527,-0.8857092261314392,-1.7094252109527588,-1.1416629552841187,-0.605091392993927,1.095786213874817,1.375455617904663],[1.597888708114624,-0.75913006067276,-1.7959078550338745,-1.2576584815979004,-0.5609256029129028,1.1214138269424438,1.4140058755874634],[1.5898501873016357,-0.629084587097168,-1.9151850938796997,-1.3669288158416748,-0.5061692595481873,1.1601754426956177,1.4692723751068115],[1.5781888961791992,-0.5026482939720154,-2.0102055072784424,-1.4931914806365967,-0.4325827360153198,1.192841649055481,1.5318243503570557],[1.584662914276123,-0.36639294028282166,-2.1064255237579346,-1.6011682748794556,-0.3441089391708374,1.2274035215377808,1.613932728767395],[1.608934998512268,-0.2254599630832672,-2.179429054260254,-1.7146891355514526,-0.24802954494953156,1.264042854309082,1.6827141046524048],[1.6412489414215088,-0.09653784334659576,-2.230685234069824,-1.8039600849151611,-0.1308654248714447,1.3048226833343506,1.77069890499115],[1.6768817901611328,0.0411568209528923,-2.267361879348755,-1.8721928596496582,-0.012371808290481567,1.3576107025146484,1.8638697862625122],[1.7321311235427856,0.18634656071662903,-2.2712628841400146,-1.9088774919509888,0.14737051725387573,1.3674246072769165,1.9561851024627686],[1.7738165855407715,0.34906435012817383,-2.279686212539673,-1.9120445251464844,0.2891802191734314,1.421062707901001,2.070373773574829],[1.817220687866211,0.50026535987854,-2.227362632751465,-1.9176325798034668,0.4711165726184845,1.4546871185302734,2.1663639545440674],[1.8416826725006104,0.6322508454322815,-2.237062931060791,-1.8960187435150146,0.6015675067901611,1.4874955415725708,2.2767255306243896]]"
L05_NO_REPLACE,0,0,z_star,0.0,0.038542078619951,0.41733556425418905,"[[1.6160175195260496,-1.2368052307386248,-1.476011754453121,-0.9114414240684908,-0.7484511508718581,0.9647760773031727,1.2710134269671303],[1.6156932943377478,-1.2361747682508637,-1.4766376214214556,-0.9120585516203527,-0.7478590951722411,0.9650790339871251,1.2716087907508502],[1.6118339634934895,-1.227458830160943,-1.4851723720636705,-0.9206418242334098,-0.7402335265767969,0.9695323917207587,1.2790763660411035],[1.6044071397904085,-1.1964333153499296,-1.5148082891077719,-0.9505219010614538,-0.7183828554816449,0.9866850072408516,1.2990755160249063],[1.5930508615791312,-1.129699470842973,-1.5752958366113472,-1.0088115158350033,-0.6758444535575275,1.017057607291821,1.3365519891163304],[1.5793774831863472,-1.0270997141970712,-1.6656977087689921,-1.0955454940135743,-0.6114740621875522,1.0599578139639934,1.3922149497826253],[1.5693513062656559,-0.901606298196576,-1.7749422865636046,-1.2038134205754234,-0.5243840207680688,1.114718397286554,1.463556059211167],[1.569498157428153,-0.7668835794200972,-1.8891066515794697,-1.3207401858373455,-0.4100016622723078,1.1808058910574148,1.550973546344666],[1.5828599144184126,-0.631026754837466,-1.994159417223196,-1.4399190310903764,-0.2729204689234826,1.257033689590508,1.649052320156496],[1.6124006920579796,-0.4957712985857332,-2.076683264759905,-1.5565845480540828,-0.12308506374116483,1.3349791165146463,1.748797424485641],[1.6643380997128048,-0.36054613576054206,-2.12436795672288,-1.6695888984917309,0.02753336692670988,1.4085354207937781,1.8396126096145164],[1.7344236028426043,-0.2299570235972906,-2.1343495511776123,-1.776855172744252,0.16613513076766362,1.4727706750130354,1.919184312265768],[1.8112084107396635,-0.11498149829667742,-2.115912715403293,-1.86686417160026,0.28032347248338485,1.525489389307809,1.9860473739840447],[1.8813415101522435,-0.026587902911252292,-2.0812214137295615,-1.9294870827893107,0.36765824790718427,1.5621117667543227,2.032315193367134],[1.9319081289474065,0.03203574904161399,-2.043001249117605,-1.9631888784529072,0.429408186495573,1.583150307419189,2.059999975066799],[1.9622858950089646,0.06927846135186233,-2.0114716932854955,-1.9772941472775811,0.4696103579960753,1.5926451237870214,2.074438514130432]]"
L05_NO_REPLACE,0,0,hypothetical_l1_residual,0.0,0.03854207587586499,0.41733558079901073,"[[1.616017460823059,-1.2368052005767822,-1.4760117530822754,-0.911441445350647,-0.7484511733055115,0.9647760987281799,1.2710134983062744],[1.6156933307647705,-1.2361748218536377,-1.476637601852417,-0.9120585322380066,-0.7478591203689575,0.9650790095329285,1.271608829498291],[1.611833930015564,-1.2274588346481323,-1.4851723909378052,-0.9206418991088867,-0.7402335405349731,0.969532310962677,1.279076337814331],[1.6044071912765503,-1.1964333057403564,-1.5148082971572876,-0.9505219459533691,-0.7183828353881836,0.9866849780082703,1.2990754842758179],[1.5930508375167847,-1.129699468612671,-1.5752958059310913,-1.0088114738464355,-0.6758444309234619,1.0170576572418213,1.3365519046783447],[1.57937753200531,-1.0270997285842896,-1.665697693824768,-1.0955454111099243,-0.6114740371704102,1.0599578619003296,1.3922148942947388],[1.569351315498352,-0.9016063213348389,-1.7749422788619995,-1.2038134336471558,-0.5243840217590332,1.1147184371948242,1.4635560512542725],[1.569498062133789,-0.7668835520744324,-1.8891067504882812,-1.3207402229309082,-0.410001665353775,1.1808059215545654,1.5509735345840454],[1.582859754562378,-0.6310267448425293,-1.9941593408584595,-1.4399189949035645,-0.2729204595088959,1.2570337057113647,1.6490522623062134],[1.6124006509780884,-0.49577128887176514,-2.076683282852173,-1.5565845966339111,-0.12308505177497864,1.3349790573120117,1.7487974166870117],[1.6643381118774414,-0.36054617166519165,-2.1243679523468018,-1.6695888042449951,0.027533385902643204,1.4085352420806885,1.839612603187561],[1.7344236373901367,-0.22995704412460327,-2.1343495845794678,-1.776855230331421,0.16613514721393585,1.4727706909179688,1.9191843271255493],[1.8112083673477173,-0.11498147249221802,-2.115912675857544,-1.8668642044067383,0.28032347559928894,1.525489330291748,1.986047387123108],[1.8813414573669434,-0.026587918400764465,-2.081221342086792,-1.9294871091842651,0.36765825748443604,1.562111735343933,2.032315254211426],[1.931908130645752,0.0320357084274292,-2.043001174926758,-1.963188886642456,0.4294081926345825,1.5831502676010132,2.059999942779541],[1.9622858762741089,0.06927844882011414,-2.011471748352051,-1.9772942066192627,0.4696103632450104,1.5926451683044434,2.0744385719299316]]"
L05_NO_REPLACE,0,0,hypothetical_l05_residual,0.0,0.0426355492335191,0.4320710459588303,"[[1.623867154121399,-1.2611234188079834,-1.4744901657104492,-0.922483503818512,-0.7556259036064148,0.9468241930007935,1.2896312475204468],[1.616633653640747,-1.2224844694137573,-1.4964450597763062,-0.9196450710296631,-0.7370527982711792,0.9680505990982056,1.2888474464416504],[1.6187281608581543,-1.1795920133590698,-1.5261179208755493,-0.9621807336807251,-0.7186839580535889,0.9904294610023499,1.2995624542236328],[1.6134964227676392,-1.1022664308547974,-1.568375825881958,-1.000551462173462,-0.6806746125221252,1.0056328773498535,1.323824405670166],[1.6073572635650635,-1.0077043771743774,-1.6423604488372803,-1.0752372741699219,-0.6404679417610168,1.0564218759536743,1.356003761291504],[1.5886330604553223,-0.8931149244308472,-1.7308027744293213,-1.1766018867492676,-0.5861997604370117,1.0906858444213867,1.403110384941101],[1.5796006917953491,-0.7653455138206482,-1.8450636863708496,-1.2853710651397705,-0.5152766108512878,1.1374468803405762,1.466414213180542],[1.5738434791564941,-0.6347659230232239,-1.9496561288833618,-1.4069658517837524,-0.4212922155857086,1.186823844909668,1.5413988828659058],[1.5837613344192505,-0.49870985746383667,-2.050292491912842,-1.5205435752868652,-0.30851471424102783,1.2422186136245728,1.6314924955368042],[1.6106678247451782,-0.36061564087867737,-2.128056287765503,-1.635636806488037,-0.1855573058128357,1.2995109558105469,1.7157557010650635],[1.6527936458587646,-0.2285420000553131,-2.1775264739990234,-1.7367744445800781,-0.0516660138964653,1.3566789627075195,1.8051557540893555],[1.7056527137756348,-0.09440010786056519,-2.2008557319641113,-1.824524164199829,0.07688166946172714,1.4151906967163086,1.8915270566940308],[1.7716697454452515,0.035682544112205505,-2.1935877799987793,-1.8878709077835083,0.21384699642658234,1.446457028388977,1.9711161851882935],[1.8275790214538574,0.16123822331428528,-2.1804537773132324,-1.9207658767700195,0.3284192681312561,1.4915872812271118,2.051344394683838],[1.8745644092559814,0.2661505341529846,-2.1351819038391113,-1.9404107332229614,0.4502623975276947,1.5189186334609985,2.1131820678710938],[1.9019842147827148,0.3507646322250366,-2.124267339706421,-1.9366564750671387,0.5355889201164246,1.5400702953338623,2.17558217048645]]"
